Gene	Bone Marrow	E14.5-Brain	Cerebellum	Cortex	E14.5-Heart	Heart	Intestine	Kidney	E14.5-Limb	E14.5-Liver	Liver	Lung	Olfactory	E14.5-Placenta	Spleen	Testis	Thymus
ENSMUSG00000089661	0.1087855	1.667447	1.69556	0.3990955	0.0475655	0.0604255	0.0992965	0.866704	9.3025	0.2446095	0.1918585	1.006036	0.9249775	0.130087	0.3782795	0	0.1547505
ENSMUSG00000063052	1.713185	10.44512	3.909275	7.95336	5.89608	0.755804	2.539395	1.72591	6.461785	6.389745	0.6520035	0.9454245	7.9528	2.441305	1.92683	2.86204	2.671325
ENSMUSG00000090641	0.1533185	1.803585	1.29787	0.8035395	0.440048	0.153964	0.4564725	0.1304595	1.102231	0.479531	0.11928925	0.3057125	0.871889	0.435626	0.4141735	2.01732	1.1513335
ENSMUSG00000091972	0.04010495	0.0237428	0	0	0	0	0	5.5376	0	0	0	0	0	0	0	0	0
ENSMUSG00000091971	0.470306	0.2210215	0.8703705	0.77455	0.5034175	0.3443685	0.684639	1.768985	0.4659225	0.1007238	0.492815	1.1250775	0.7075095	2.16807	0.201145	3.13652	0.5378955
ENSMUSG00000051079	0.199007	0.8013785	0	0.0489957	0	0.06823115	1.4793815	0.01731185	0.0504249	0	0	0	0	0	0.3542735	0	0.1889205
ENSMUSG00000027371	1.571295	3.713805	3.095575	2.1548	3.21074	4.57602	1.91568	23.82395	2.032855	2.21098	3.73105	1.60864	2.633015	1.553165	1.81238	3.603495	2.02186
ENSMUSG00000002076	0.4266255	0.0761431	0.0185183	0.06090435	0.0566913	0.0827563	0.06832815	2.29203	0.0263293	0.0455275	0.01440205	0.177756	0.054879	0.571266	0.098082	5.99451	0.0612095
ENSMUSG00000054994	0	0	0.001529505	0	0	0	0	0	0	0	0	0.01616045	0	0	0	0.24762	0.01726005
ENSMUSG00000027376	0	0.02593495	0.546325	0.01670515	0.01293925	0	0.0527676	1.33439275	0.720927	0.009656	0	0.269453	0.2172845	1.3032315	0.08390945	0	0.4824965
ENSMUSG00000051000	0.01405685	0.0912683	0.2558275	0.3979325	1.365575	3.51913	2.2586	1.096965	0.612418	0.066937	0.477429	1.68261	0.4003985	1.039385	0.12234785	0.159203	0.4844595
ENSMUSG00000052331	2.035465	3.863195	1.05616	0.994092	1.897495	0.8607085	1.4366	1.0323075	5.20447	1.206865	0.4360285	6.60521	4.74032	2.698875	9.41018	1.444355	11.8792
ENSMUSG00000078963	0.147917	0.406746	1.333035	0.3204635	0.757981	0.979265	0.2911445	2.1929	0.120681	0.14999755	1.68753	0.30947	0.1467325	0.14438	0.0852046	6.53923	0
ENSMUSG00000027375	0.094531	0.3764585	15.7079	11.71912	0.383618235	1.0725385	0.274191	14.587475	0.2602965	0	0.16246	1.81375	5.3484725	0.9844575	0.0780113	0.401485	0.859044
ENSMUSG00000026042	1.519115	4.85419	0.2486345	0.688627	22.2696	2.20278	1.369675	1.92849	31.08065	3.19047	0.208745	3.69462	0.769052	8.109775	0.678461	0.207387	0.5778825
ENSMUSG00000027374	4.0697	12.93695	5.629055	4.213265	8.99246	4.420155	6.98979	7.669935	6.083885	10.35977	6.6012	1.79608	6.120955	4.32112	3.451555	3.106895	6.96914
ENSMUSG00000026043	2.444625	16.93005	0.421781	0.800273	84.09495	14.58336	14.618	4.479835	101.6662	12.8632	3.46618	23.9314	0.721217	27.2112	2.94923	1.661175	1.799325
ENSMUSG00000026048	1.77462	7.67325	3.29312	2.09388	3.11836	1.526875	1.943315	1.896965	5.592245	2.477995	2.44537	2.576345	2.988515	2.616265	1.84411	2.823995	3.54551
ENSMUSG00000027379	3.37674	8.49292	0.07153535	0.0500530005	6.07814	0.019562225	1.778148	0.01489685	6.6670375	11.5176	0	0.17039655	0.51709548	0.85239175	0.1898375	4.815395	4.74416
ENSMUSG00000026049	3.079165	9.89329	1.61509	0.804486	6.43616	0.483961	3.34517	0.838087	6.37872	11.31846	0.781073	0.9223595	2.15589	9.430805	2.23942	36.7061	5.164685
ENSMUSG00000041679	4.01291	0.4830645	0.8415775	0.455094	0.352854	0.601092	0.537727	1.076654	0.825578	3.962385	0.843737	1.402265	0.695464	0.8900575	1.0303935	9.085955	1.91679
ENSMUSG00000027378	0.925837	4.73429	1.381015	2.62033	3.15815	1.27893	0.6247895	6.846805	4.64177	2.654975	0.5102745	3.12496	2.29742	0.6280575	0.3567865	120.225	1.695785
ENSMUSG00000066975	0.3280925	0.19397115	0	0.1318935	0.289292	1.351445	0	0	0	0.1952925	0.0482197	0.0404219	0	0.0540675	0.4234965	0	0
ENSMUSG00000026047	0.990497	7.375415	2.07644	1.38919	8.49901	2.075195	1.28688	1.581	10.9376	6.38896	1.2108845	1.91553	1.512005	7.31288	0.7619905	1.464868	2.28688
ENSMUSG00000027377	0.0295799	0.11128575	0.2429225	0.0493652	2.01839	3.283	53.97855	0.17115425	2.09372	0	0.0184348	2.43091	0.2532985	4.452235	0.03656795	1.73717	0.8377855
ENSMUSG00000066979	20.0524	23.77725	11.2524	8.743065	14.1228	4.18851	8.65418	7.46503	15.3391	19.35445	4.16222	7.469645	9.59472	7.75796	13.10925	7.863165	16.07895
ENSMUSG00000040345	15.9902	0.1391725	0.0478214384	0.0463872	0.2543965	0.6985915	1.1644645	0.151247	0.6637085	3.028145	0.247457	1.791745	3.656145	2.79509	23.95875	0.202611	13.5193
ENSMUSG00000041670	0.03451675	0.9586675	4.33931365	5.2007248	0.22232025	0.00958625	0.23359025	0.00722835	0.296802	0.01313475	0.01014585	0.00825585	2.898185	0	0	0	0.2782745
ENSMUSG00000040340	0.1147205	0.04503065	0.0681975	0.01472705	0.01672015	0	0	0	0	0	0.0480793	0.037138	0.097544	0.02520685	0.0214889	10.013045	0
ENSMUSG00000041671	2.869165	5.67421	2.78104	2.02138	2.70118	1.84835	5.79843	4.492195	3.033505	2.415655	1.79719	2.47444	2.23296	2.167295	3.16362	2.73431	3.2717
ENSMUSG00000038020	0.9043435	1.43549	5.87617	15.27915	0.33877	0.09783455	4.516375	0.1244072	2.192905	0.1371755	0.03846585	0.611449	8.18881	0.0947247	0.1110564	0.080865	1.06344
ENSMUSG00000041673	0	0.09889265	0.1874151	0.049348075	0.082957723	0.0938338	0.0761415	0.0899985	0.25410775	0.08887145	0.0783949	0.68095425	0.27490926	0.1627126	0	83.623225	0
ENSMUSG00000038022	0.1324695	0.724216	0.16926175	0.3941835	0.457387	0.26950725	0.061650825	0.71352525	0.794269975	0.12861015	0.254098745	0.826482775	0.43903399	0.36353724	0.073792725	3.0299225	0.15206372
ENSMUSG00000039354	1.432925	4.77273	4.31869	4.751635	2.52011	0.986856	0.8122575	1.090605	3.11432	1.40585	0.5215975	1.27561	4.589205	1.809025	1.4272	1.3205995	2.121905
ENSMUSG00000064310	0.1600158	0.154687	0	0.039114	0	0	0	0.1899055	0.04327525	0	0	0.01174095	0.263345	0	0.026776	0	0.0376729
ENSMUSG00000038023	2.02701	5.219195	5.3421	5.42298	4.77545	2.194725	27.4196	3.777325	5.20598	3.05157	1.90132	3.071445	7.013655	7.23924	3.4927	2.947525	9.618995
ENSMUSG00000054999	0.905813	0.3743905	0.03515795	0.02215905	0.3155605	0.01530885	193.1215	0.0231233	0.4704375	1.0170145	0	0.0938823	0.1523235	0.059161	0.0476277	0.3121465	0.0784125
ENSMUSG00000038026	0.2387985	0.545665	12.25825	10.18278	0.0083571	0	0.02564925	0.03170135	0.01142095	0.0399166	0.03480525	0.0092958	2.574195	0	0.11938795	5.98798	0.3369665
ENSMUSG00000052336	0.502453	1.23702	1.56412	7.42589	1.6527	0.6567025	1.0851565	0.4371585	1.290913	0.949469	0.1068109	0.713546	4.359965	0.3663455	2.547915	1.0133965	0.7369985
ENSMUSG00000039358	0.02076505	0.0389546	0.0856063	0.4848575	0.00962515	0.0122274	0	0	0.01332855	0	0	0.0105305	0.131022	0	0.0765468	0.059929	0.0313146
ENSMUSG00000038025	3.22931	11.38305	6.04444	3.289245	6.115915	2.999695	2.62772	2.56151	10.205715	3.66788	1.76571	5.764005	10.38145	8.156305	5.288465	5.945395	18.70425
ENSMUSG00000078964	0.443635	0	0	0.0065587	0	0.809939	0.1136345	0.945083	0	0.0331342	64.7403	2.53025	0.1601405	0	0.00912955	0.0854555	0.30292515
ENSMUSG00000039356	7.58146	7.393325	2.28939	1.770755	5.423705	1.235565	2.931885	2.67987	7.79111	11.33185	1.60082	1.77713	4.39746	2.04634	4.75177	1.484025	5.60323
ENSMUSG00000038028	0.9125055	3.995435	3.37476	3.379765	2.17906	3.58781	1.93326	1.097267	0.966595	0.4134085	1.51979	1.724395	1.88494	1.7539	1.352735	2.92288	0.558599
ENSMUSG00000039357	1.155014	5.35744	3.751385	2.70494	3.866535	1.4475815	1.4793	1.385115	5.39909	2.144505	0.878264	2.888415	2.250605	4.993735	1.59867	0.81671	3.09104
ENSMUSG00000091945	0	0	0	0	0	0	0	0	0	0.0078322	0	0.01162225	0	0	0	0.02693015	0
ENSMUSG00000052337	12.19455	27.02975	20.72565	17.0443	47.38125	39.92125	29.71855	43.681	18.4492	27.7559	13.2764	7.619405	14.48755	19.76935	9.17103	31.19845	11.4562
ENSMUSG00000051007	5.380135	7.305265	3.33257	5.23789	4.35287	2.211665	4.324535	6.89657	6.82391	4.348295	3.94741	5.16199	4.663395	10.2031	8.717715	2.852395	7.060365
ENSMUSG00000027361	2.29163885	7.2950123	3.978818	1.58167445	3.9070099	1.36259625	1.8936583	1.299205	6.68089985	4.30462	0.723892	2.6625363	4.98883	2.6967025	2.592095	3.6119625	5.4434073
ENSMUSG00000028692	54.6588	111.68175	46.199	46.6835	92.9663	39.56385	151.7105	613.2885	69.668	60.0923	98.48865	68.8042	47.752	65.54885	60.7311	20.0124	50.36215
ENSMUSG00000027360	7.65595	0.1682453	1.121458	0.1976795	0.9472015	0.6434845	0.1524335	1.077614	0.4611145	1.420275	2.45015	9.29544	0.6836935	0.1733907	0.299738	3.042015	1.874045
ENSMUSG00000028691	41.37935	54.5371	25.6958	21.1694	67.7209	41.26785	193.2245	226.607	57.4751	110.62435	130.486	55.60985	26.231	42.2844	49.3255	20.8868	43.1329
ENSMUSG00000028690	1.2385	8.862245	5.623675	5.365115	7.629345	7.55654	1.95559	4.879155	4.43736	5.13998	3.13477	1.0525265	3.38319	3.856565	1.628765	8.20054	1.75823
ENSMUSG00000027365	1.33462245	7.16427	2.69066	1.981435	5.7376677	2.0508275	5.238805	6.345355	7.24288465	4.1419225	2.89306	3.3768875	3.8599925	4.064775	1.4025875	1.49455505	7.5917875
ENSMUSG00000028696	1.265925	2.011175	1.899685	2.183445	2.664805	0.911743	1.35833	2.699175	1.87542	3.2587	1.619705	0.652615	2.22859	2.03191	0.965792	4.05719	2.615095
ENSMUSG00000026034	35.23935	9.5543	12.63446	5.608995	15.7462	8.83027	9.671455	11.3851	20.2723	16.08045	10.580575	14.4901	20.7085	16.0097	21.365	1.473705	35.3009
ENSMUSG00000027364	0	0.0208904	0.04719785	0.1566345	0.09298295	0.0192332	0.06375585	0.0740832	0.065457	0.07934405	0	0.2230085	0	0.11197675	0	19.04275	0.200786
ENSMUSG00000026031	2.0253115	0.98703075	1.02035825	0.62668875	2.1185628	3.2883	4.9104525	4.98980515	1.9481913	1.4486878	4.43807535	8.13884	3.6591585	5.62701	3.45548025	0.61361925	4.809155
ENSMUSG00000027363	4.231825	9.47316	8.89423	7.40733	8.777655	3.167275	8.811065	15.0277	9.87105	7.560075	5.759275	9.26683	8.44608	11.2916	5.71641	54.47165	7.196405
ENSMUSG00000028693	13.541167	28.8656755	2.3126576	1.332645	16.2546305	1.79779175	4.33931005	2.71206875	29.3699	20.03937	2.2317756	2.03500145	3.7750276	4.0528575	4.8897155	108.450075	8.193817
ENSMUSG00000026032	28.08485	35.11785	30.99825	20.27585	31.64325	106.447	41.208	94.2875	15.15385	29.973	33.4516	22.1842	21.94165	16.05935	27.47655	9.508695	22.941
ENSMUSG00000002083	1.958055	2.53424	1.599965	0.4802495	1.1403	0.706048	0.55655	0.3670005	0.6887775	0.896358	2.77562	2.98963	1.699525	0.7522085	4.53559	0	2.009525
ENSMUSG00000026037	6.842925	9.392725	3.968295	3.3382124	3.28480745	1.31848	1.51988775	3.039115	6.21503	16.97108	0.797737	2.023695	3.419525	2.704595	3.788055	4.5109975	2.48567525
ENSMUSG00000064325	0.0135892	0.2607615	0.631624	0.4974435	0.012652325	0.003774095	2.121015	0.02852095	3.865415	0.377447	0.14412	1.0952	0.245535	0.1502135	0.003818195	0.1511195	0.3403645
ENSMUSG00000064326	9.94111	9.30831	2.573145	0.99345377	11.43605	4.90278	1.827604	1.4093157	10.7939	15.33715	1.211185	5.7306025	4.00433	7.42696	2.94760505	1.74517	5.057065
ENSMUSG00000027368	4.48522	0.3825625	0.114257	0.0613002	2.09684	0.12665355	0.448782	0.07993445	0.443948	0.393293	0.1020785	0.202802	3.743835	1.4839	24.5347	0.8478765	10.498905
ENSMUSG00000028699	0.0885595	0.14801255	0.269366	0.1226343	0.275481	0.12135315	14.24195	7.482825	0.4027365	0.08691725	0.12314285	11.69215	0.172958	1.2709	0.1615775	0.1772155	0.514529
ENSMUSG00000026035	3.532856	6.222206	2.1658182	2.4153091	3.62329855	1.79599525	2.1196088	3.7550768	4.65265175	6.0078805	1.81131875	1.839753	2.72305125	3.1523725	4.74550735	2.6886	3.82103995
ENSMUSG00000041669	0	0.2008676	0.465103	0.4816745	0.240384	0.0378577	0.0615719	1.200735	0.1668205	0.054092	0	0.0661919	1.043125	0	0	0.3719785	0
ENSMUSG00000027367	6.449025	18.48435	11.4918	12.24155	24.4373	12.113	11.916175	20.71755	10.96575	15.9317	11.10015	4.157585	9.125095	11.99725	8.856585	3.95984	10.09838
ENSMUSG00000028698	0.227911	28.84845	25.22575	5.68627	5.438915	1.1069175	1.29886	1.313545	9.04763	0.539643	0.1674625	1.94987	8.26939	8.0612	0.5240385	9.844255	1.96231
ENSMUSG00000040339	1.218882	8.32566	4.01729	5.20436	3.20786	1.95376	4.73697	2.091485	5.63686	1.965075	0.174195	2.971755	14.10275	12.13995	1.321405	0.719688	3.64604
ENSMUSG00000026036	1.523445	9.48766	3.885915	2.929245	4.963335	1.603145	3.6133	3.666915	6.2225	4.607915	1.53279	1.67856	2.71445	3.577135	1.789235	1.2968065	2.01881
ENSMUSG00000027366	1.734665	7.571335	4.544845	4.38717	5.96286	3.817955	17.99365	7.3554	8.041445	5.99677	12.58255	4.87018	5.871465	3.502675	4.83319	3.29519	10.59268
ENSMUSG00000064329	0	1.81457	13.7477	9.79474	0.02109925	0.0121611	0.0121248	0	0.5522895	0	0.00527565	0.0213999	5.105745	0.0182466	0.008522525	0.126448	1.1667355
ENSMUSG00000042997	0.4282065	1.213257	1.278085	1.24113	1.531695	0.6311495	3.57196	1.50919	1.982405	1.344005	1.12015	2.263875	1.227106	10.2596	1.787035	0.215795	1.0563625
ENSMUSG00000026039	2.285395	4.655555	0.196328	0.0770837	6.49262	0.4442345	0.846086	0.04384595	6.060675	5.72884	0.02141765	0.2068535	0.6241665	1.148212	0.1691405	8.33016	2.74041
ENSMUSG00000041660	0.1515515	0.02243025	1.840335	0.214512	0.0165661	0.12627	1.962225	0.1748055	0.278691	2.385365	17.64995	0.551938	0.612086	0	0	1.4630155	0.2216005
ENSMUSG00000015396	1.40192	1.64538	3.56333	1.723485	0.5057685	0.821303	1.3586695	0.337724	4.06149	0.15213985	0.144619	1.36469	3.630885	9.78706	21.3502	0	12.07925
ENSMUSG00000042993	0	0	0	0	0.0986695	0	0	0	0.139535	0.2984955	0.353768	1.057643	0	1.886735	0	0	0
ENSMUSG00000040331	20.2274	26.69415	13.45855	4.828535	20.83295	7.27357	13.496145	15.6043	19.9845	28.17245	4.68122	9.79937	10.862305	17.04135	20.9608	5.549375	16.062
ENSMUSG00000042992	2.1454875	4.2149625	2.2468875	2.9562151	0.92405982	2.097675	1.015779	2.9144225	1.30493598	1.38312672	2.1963383	1.12031975	3.257625	1.14599475	1.9427425	0.631998	2.1540035
ENSMUSG00000038011	0.03854835	0.05456955	0.0636144	0.06498385	0.02904735	0.007276115	0.0417818	0.03319525	0.045735	0.003487195	0.002583075	2.753665	0.0616443	0.153859	0.012716925	4.051985	0.0590439
ENSMUSG00000038010	0.632405	2.23038	0.399784	0.564389	1.49658	0.1243615	0.8980945	0.514642	2.266385	1.0098705	0.281225	0.83676	0.7768975	1.0189475	0.187633	6.12953	1.37321
ENSMUSG00000038013	2.05375	3.68299	6.76717	6.669665	2.568645	1.1012905	6.417065	2.211815	3.371075	2.02744	1.222445	3.817615	4.90403	4.75738	3.298655	2.04563	5.09316
ENSMUSG00000039342	0.0201842	0.0509528	0.01984715	0.00540937	0.005399925	0.0370915	0.004336675	0.011280595	0.01578905	0.00978866	0	0.00464272	0.0401404	0.00361054	0.00786455	21.9278	0.06927395
ENSMUSG00000038015	0	0	2.779772	0	0	0	0.0450524	0	0	0	0	0	0	0	0.115402	1840.595	0
ENSMUSG00000039347	0.20010415	30.9042	77.3904	87.8546	4.159585	2.77077	5.09152	13.8256	1.404405	0.476476	0.2512455	4.76377	42.02565	2.028585	0.267726	3.57423	3.241445
ENSMUSG00000053678	0	0	0	0	0	0	0.110731	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038014	14.0585	17.4482	10.97125	12.80225	25.52305	7.74804	33.6848	12.6307	18.61385	25.53	9.58343	11.85555	17.99945	36.8595	12.83945	2.900725	21.5353
ENSMUSG00000039345	1.413675	3.10608	1.93015	2.26367	5.22919	4.60366	0.6182315	1.2017675	1.379185	1.34829	1.403034	0.843017	1.2782	0.949238	1.989235	7.057435	1.879187
ENSMUSG00000078954	0	0.04807045	0	0.0157212	0.7900895	0.157448	1.1478085	0.428191	0.676266	0.053987	0	3.28936	0.347096	11.07385	0.186103	0.231166	1.47144
ENSMUSG00000053675	0.0229884	0	0.4304	0	0	0	0.209038	0	0	0	0	0.01201	0	0.0452066	0	0	0.01922235
ENSMUSG00000039349	3.120375	2.603235	1.49369	4.921695	2.720775	6.385915	13.8794	108.022	2.8745	7.20014	68.2846	12.80575	3.86958	2.496525	3.17367	1.674105	1.490225
ENSMUSG00000091956	0.0928935	0.109689	0.01927065	0.794256	0.3169145	0.076612	0.1046819	0	0.04274735	0.0459603	0	1.238075	0.1382245	0.0985911	0	4.36656	0.066072
ENSMUSG00000078958	0	0.371747	3.245175	3.465145	0.2080995	0.058317	0	0	0.1595962	0.04166235	0	0	3.191405	0.1319802	0	29.7939	0.232359
ENSMUSG00000090626	4.65035	10.86704	1.091435	1.1551755	2.899465	0.3224745	0.796438	1.454735	6.53039	7.62842	0.2129195	1.47032	3.737255	1.377665	1.3757	14.3771	5.18062
ENSMUSG00000027350	0.157984	11.9932	93.76365	50.165	0.1097288	0.03760835	12.774135	0.03790035	0.02762025	0.0179119	0.1079837	0.10926725	33.6784	0.09031085	0.0131594	1.884675	2.79357
ENSMUSG00000028681	0.239377	0.6364715	0.27272	0.1129612	0.7025585	0.210575	0.0786676	0.204234	1.0769135	0.09424155	0.2083	0.3388355	0.5246095	0.08313245	0.00976655	2.027605	0.02748245
ENSMUSG00000003382	0.61505	1.19035255	1.46771745	1.05634775	2.2537125	0.987864985	7.117875	0.890792	4.64398	1.34443	1.416375	1.99371	3.0733125	4.085515	4.460095	0.63456525	6.48581
ENSMUSG00000002052	6.840605	12.1058	12.2253	11.88105	9.73734	3.88827	8.555145	6.459355	12.98245	8.07436	4.76936	7.099745	14.25005	14.6268	8.334575	8.96762	11.63065
ENSMUSG00000028680	1.572	2.55059	1.0927765	1.222045	0.424376	0.3972385	2.13595	2.305475	0.4249105	0.33429915	18.122645	1.30751	1.019234	6.523935	1.38082	0.28979	0.8448025
ENSMUSG00000040329	0.2435645	0.02934725	0.01111135	0.0392329	0	0.1379109	0.892466	0.1045455	0.0606784	0.158233	0.04598515	0.240955	0.3920215	0	1.2909545	0.1360165	3.19144
ENSMUSG00000051022	0.219637	3.910475	10.593945	3.54934	1.11162	0.72666	2.723735	0.276409	1.34067	0.0774643	0.0245049	5.788955	3.82842	8.129595	2.582775	0	0.3877575
ENSMUSG00000026023	0	0.0247401	0.07064685	0.0686085	0	0	0	0.01755815	0.02530255	0.0276335	0	0.0411887	0.1243645	0.2325565	0.02436625	0	0
ENSMUSG00000028684	70.0671	9.228455	10.7133	6.20068	12.6071	12.989	7.1313	20.17445	10.83065	120.276	17.1615	6.79103	7.807875	7.727485	7.69624	2.288345	9.4425
ENSMUSG00000027353	1.096678	2.82592	0.58059	0.573831	1.894975	0.245309	0.517646	0.218743	2.74027	2.725335	0.1538865	0.1881085	0.845641	0.7375095	0.3099775	2.799755	1.0502815
ENSMUSG00000052353	0.1627941	0.6344295	2.237195	1.460195	0.8011695	0.00472651	0.250441	0.0145393	0.0742869	0.0114683	0.00580495	0.004148235	0.7152085	0.702351	0.346495	1.100983	0.16587
ENSMUSG00000053684	0.5734625	1.109815	1.046005	1.74383	0.8970595	0.207402	0.5479395	0.688911	0.8608675	1.135905	0.4959925	1.355895	0.8076405	1.65737	1.358665	0.336181	0.716437
ENSMUSG00000028683	1.8218658	3.52705975	1.57273695	1.16347645	1.8789705	2.1056665	0.837203	1.82104795	2.25797045	4.11476925	1.5608282	0.8366945	1.14127295	1.4794185	1.1256362	2.61010525	1.15361295
ENSMUSG00000026020	20.2974	34.05515	7.042825	6.841165	21.3428	3.40189	13.12688	6.29795	32.3504	55.1886	5.688505	4.955205	9.754035	18.6755	13.8367	23.1003	20.5935
ENSMUSG00000026021	13.1339	40.6217	21.609	16.4832	19.60205	9.108355	20.41225	21.252	30.9677	27.76615	7.03939	15.04305	16.70675	15.3006	22.74105	14.2121	19.67305
ENSMUSG00000003380	11.019065	17.05135	32.92385	22.47675	21.9943	38.6797	8.376175	44.50685	7.25301	6.545145	23.6245	43.6365	16.00355	23.35365	36.32735	15.2648	12.16898
ENSMUSG00000027351	0.9750535	10.42445	10.16194	17.0378	6.944555	1.508875	1.94922	1.424535	15.3602	3.408065	0.730281	3.345445	11.6372	1.765995	0.861232	1.9686375	3.988985
ENSMUSG00000040325	2.398925	6.93457	4.896825	3.3555	5.897	1.80309	3.373755	2.36103	6.755435	6.559375	2.922925	2.374725	5.22789	4.003585	2.77602	17.6153	5.720355
ENSMUSG00000002059	1.0934005	3.14363405	1.09436225	0.87740901	2.781575	0.902828015	0.6710955	9.8145226	6.6459275	1.281226	0.584561	2.00986755	1.5925315	0.7754225	0.7950975	0.996993	0.9992035
ENSMUSG00000027358	0.466865	0.491681	0.213379	0.8298305	2.50152	0.284292	6.274855	0.226309	5.280945	1.26834	2.916655	0.89231	0.3440805	1.0137275	0.579566	0.5505035	0.4071285
ENSMUSG00000028689	6.041215	4.288885	1.736745	0.3607885	3.37431	1.177916	1.8450515	2.557925	3.60511	3.191955	1.908155	2.170405	2.894475	1.992535	3.028395	16.6628	4.249115
ENSMUSG00000042988	0.02904825	0.0909553	0.2503795	0.175391	0.4599425	0.08520465	0.0278196	2.58354	0.4708835	0.0896059	5.886055	1.09272	0.510584	0.2450185	0.03460965	0	0.097389
ENSMUSG00000027357	3.069465	6.8792275	4.1413975	3.8359852	3.96545	2.60274475	4.711925	7.325235	4.3048725	5.0182775	5.4243651	2.9124624	2.7202425	4.39980265	2.28095995	12.612505	2.0228625
ENSMUSG00000028688	2.56165	4.51682	3.6011	1.888875	3.744375	1.1205175	2.27104	2.46455	4.538475	4.28517	1.23776	2.412815	3.316065	3.622595	3.76285	4.536855	3.440875
ENSMUSG00000026027	10.74108	10.288725	4.11499	5.536675	3.53735	5.246355	3.535355	7.068835	2.70168	9.175665	4.72772	1.62765	3.97251	4.27801	2.898015	2.52456	3.18169
ENSMUSG00000041658	0.21489165	6.763545	8.91871	8.961305	1.31408	0.193379	0.1342915	0.1361124	1.55746	0.3327675	0.01810995	0.3274425	5.371135	0.0435534	0.4815625	3.008475	1.090515
ENSMUSG00000040327	0.7709445	1.983225	3.359805	3.38781	1.1109675	1.33838	0.2471675	2.44078	1.24824	0.08083675	0.3830475	1.56957	2.88953	0.4100135	1.176285	1.83763	1.083882
ENSMUSG00000028687	1.5585515	1.1743815	0.532926	0.2390805	0.988437	0.288601	0.4616695	0.157582	1.186405	0.7949555	0.04723015	0.602877	0.830451	0.4492035	1.725255	0.2127235	1.56779
ENSMUSG00000026024	0.713554	3.5927592	13.6138125	1.58233255	2.49667	0.4968958	8.46456	2.69686	1.74092275	1.68232725	6.469555	0.91134525	2.1857835	3.96064625	0.76598425	2.191084	2.558783
ENSMUSG00000027356	0.0058549	0.02910325	0	0.1755765	0	0.00639765	4.158305	1.82191	1.26288	0.01552315	0.01475775	0.1838835	0.21457495	0.19705	0	0.128122	0.8814395
ENSMUSG00000040328	0.1628735	0	0.00272717	0.00253144	0.0283189	0.069556	0.3282345	0.0470861	0.00985725	0	0	0.12643335	0.174986	0.0758572	0	0	0
ENSMUSG00000027355	0	0	0.070878	0.596466	0	0	0	0	0.03208465	0	0	0	0.13517	0	0	116.003	0
ENSMUSG00000002055	14.35825	6.25042	2.672205	0.911786	6.056215	0.07156465	1.926405	0.3929555	6.94461	11.25615	0.071695	0.133608	1.61964	1.85022	1.1793425	16.28965	4.52993
ENSMUSG00000040321	0.7177445	5.46642	3.928215	3.954265	3.058795	1.12334	0.7560865	0.6313875	3.874875	3.270175	0.3351845	0.640816	4.43103	1.79428	1.046979	3.13761	4.771575
ENSMUSG00000041653	0.3446845	0.650653	3.59226	1.390805	0.12928115	0.2707425	0.09626075	0.18373	0.1134889	0.775629	1.171346	0.192896	0.5302155	0.904732	0.03066365	0.147544	0.415302
ENSMUSG00000040322	2.53487	3.184425	0.1900185	0.275195	6.873835	0.8339425	31.40765	0.405384	11.57855	2.11972	0.0794907	2.661125	0.6201155	10.76175	0.702646	1.82109	1.43843
ENSMUSG00000041654	2.791975	3.21358	0.9313815	1.28146	1.936025	0.3879755	6.20222	5.12523	1.972895	1.93685	2.502565	1.3048345	0.9676845	2.32051	1.90848	1.122773	1.21846
ENSMUSG00000002057	0	0	0	0	0	0	0	0	0.1209496	0	0	0	0.5343095	0.1737905	0.0143686	0	1.58171
ENSMUSG00000026028	27.6465	7.787865	15.6063	20.32715	17.83795	13.6237	4.449865	11.9897	5.27584	42.27185	2.21682	6.22638	14.5622	9.0322	6.350625	1.320995	7.555885
ENSMUSG00000026029	2.38829505	0.61998849	0.281477	0.3225975	1.865028	1.2696075	10.4399675	2.5361275	3.54485	2.0718933	3.85303005	2.061292	2.61786	2.055635	4.74122485	0.777954	4.7771675
